accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2.01801E+12,2018,10127511,537790,188130,-0.012979,51.575205,1,3,2,1,16-08-2018,5,13:30,13,E09000031,E09000031,3,104,6,30,6,2,3,112,0,4,1,1,1,0,0,1,1,2,E01004420
2.01801E+12,2018,10127520,532590,180140,-0.090981,51.504649,1,2,2,1,17-08-2018,6,09:35,8,E09000028,E09000028,3,3200,6,20,3,4,3,3,0,0,1,1,1,0,0,1,1,2,E01003929
2.01801E+12,2018,10127527,532610,178690,-0.091238,51.491614,1,3,2,1,17-08-2018,6,08:57,8,E09000028,E09000028,5,0,6,20,0,-1,-1,-1,0,0,1,1,1,0,2,1,1,2,E01032722
2.01801E+12,2018,10127531,530660,181180,-0.118388,51.514445,1,3,1,1,25-07-2018,4,12:27,1,E09000033,E09000033,3,4200,9,30,0,-1,-1,-1,9,9,1,9,9,9,9,1,2,2,E01004735
2.01801E+12,2018,10127551,523840,185690,-0.215036,51.556512,1,3,2,1,02-08-2018,5,20:01,28,E09000005,E09000005,3,5,6,30,99,9,6,0,9,9,1,1,9,9,9,1,2,2,E01000141
2.01801E+12,2018,10127561,531530,186830,-0.103747,51.565017,1,3,2,1,17-08-2018,6,11:18,4,E09000012,E09000012,6,0,6,30,3,2,3,503,0,5,1,1,1,0,0,1,2,2,E01001718
2.01801E+12,2018,10127563,516790,178490,-0.319068,51.493302,1,3,2,1,17-08-2018,6,11:10,25,E09000018,E09000018,6,0,6,30,3,4,3,3002,0,0,1,1,1,0,0,1,1,2,E01002563
2.01801E+12,2018,10127568,537080,181760,-0.025698,51.518136,1,2,2,1,17-08-2018,6,09:06,5,E09000030,E09000030,4,140,6,20,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004272
2.01801E+12,2018,10127570,518550,173690,-0.295335,51.449795,1,3,2,1,17-08-2018,6,09:18,24,E09000027,E09000027,6,0,6,20,1,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003816
2.01801E+12,2018,10127580,534360,177100,-0.06665,51.476912,1,3,1,4,16-08-2018,5,00:10,8,E09000028,E09000028,6,0,6,20,99,9,6,0,9,0,1,2,2,0,1,1,2,2,E01004008
2.01801E+12,2018,10127584,527550,183440,-0.162365,51.535465,1,3,2,1,17-08-2018,6,12:40,1,E09000033,E09000033,3,5205,7,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004727
2.01801E+12,2018,10127606,538400,175590,-0.009104,51.46237,1,3,2,1,04-08-2018,7,15:18,7,E09000023,E09000023,3,20,6,30,3,9,4,220,9,4,1,1,1,9,9,1,2,2,E01033327
2.01801E+12,2018,10127610,535410,176320,-0.051839,51.469653,1,3,2,1,17-08-2018,6,15:10,7,E09000023,E09000023,3,2214,6,30,3,4,3,2214,0,8,1,1,1,0,0,1,1,2,E01004000
2.01801E+12,2018,10127614,534570,186850,-0.059908,51.56448,1,3,2,1,17-08-2018,6,16:20,4,E09000012,E09000012,3,107,3,20,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01001722
2.01801E+12,2018,10127617,535010,182730,-0.055142,51.527351,1,3,1,1,17-08-2018,6,13:35,5,E09000030,E09000030,4,135,6,20,6,9,3,107,9,9,1,1,1,0,0,1,2,2,E01004259
2.01801E+12,2018,10127621,528360,179760,-0.152032,51.50221,1,3,2,1,17-08-2018,6,18:14,1,E09000033,E09000033,3,4,1,30,3,4,4,310,0,0,1,1,1,0,0,1,1,2,E01004691
2.01801E+12,2018,10127624,523550,187900,-0.21844,51.576437,1,3,2,1,17-08-2018,6,08:15,30,E09000003,E09000003,3,41,1,30,1,4,3,406,0,7,1,1,1,0,0,1,2,2,E01000221
2.01801E+12,2018,10127625,526360,185760,-0.17868,51.556582,1,3,2,2,17-08-2018,6,17:18,2,E09000007,E09000007,3,502,6,20,6,2,3,502,0,5,1,1,1,4,0,1,1,2,E01000879
2.01801E+12,2018,10127628,537830,180260,-0.015482,51.504475,1,3,2,1,17-08-2018,6,17:30,5,E09000030,E09000030,6,0,2,30,0,-1,-1,-1,0,5,1,1,1,0,0,1,1,2,E01032771
2.01801E+12,2018,10127629,533340,182290,-0.079368,51.523794,1,3,2,1,17-08-2018,6,19:34,4,E09000012,E09000012,3,1202,6,20,6,2,5,0,0,5,1,1,1,0,0,1,1,2,E01033708
2.01801E+12,2018,10127634,521870,173940,-0.247495,51.451338,1,3,1,1,17-08-2018,6,16:55,10,E09000032,E09000032,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004569
2.01801E+12,2018,10127635,521710,180710,-0.247466,51.512217,1,2,2,1,17-08-2018,6,17:56,11,E09000013,E09000013,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001243
2.01801E+12,2018,10127641,534450,182630,-0.063248,51.526586,1,3,2,1,17-08-2018,6,17:15,5,E09000030,E09000030,3,1209,6,30,6,4,6,0,0,4,1,1,1,0,1,1,1,2,E01004211
2.01801E+12,2018,10127642,528210,172250,-0.156913,51.434751,1,3,2,1,17-08-2018,6,17:20,10,E09000032,E09000032,3,214,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004481
2.01801E+12,2018,10127647,516000,174820,-0.331646,51.460478,1,3,2,2,17-08-2018,6,18:20,25,E09000018,E09000018,3,310,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,2,E01002672
2.01801E+12,2018,10127648,533350,180030,-0.080079,51.503482,1,3,2,1,15-08-2018,4,18:15,8,E09000028,E09000028,3,200,9,30,3,9,6,0,9,9,1,1,1,9,9,1,2,2,E01004027
2.01801E+12,2018,10127651,523670,185790,-0.217452,51.557448,1,3,1,2,17-08-2018,6,15:05,28,E09000005,E09000005,6,0,6,30,3,3,6,0,0,0,1,1,1,0,2,1,1,2,E01000553
2.01801E+12,2018,10127652,530520,176460,-0.122148,51.472059,1,3,1,1,17-08-2018,6,14:39,9,E09000022,E09000022,3,203,3,30,3,2,3,3,0,5,1,1,1,0,0,1,1,2,E01003093
2.01801E+12,2018,10127654,530880,171930,-0.118642,51.431266,1,3,2,2,17-08-2018,6,19:00,9,E09000022,E09000022,5,0,6,30,3,4,6,0,0,0,1,2,1,0,0,1,1,2,E01003152
2.01801E+12,2018,10127656,535230,177720,-0.053893,51.482277,1,3,1,1,17-08-2018,6,18:50,8,E09000028,E09000028,5,0,7,20,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01003988
2.01801E+12,2018,10127660,531910,177110,-0.101904,51.477579,1,3,2,1,17-08-2018,6,15:35,9,E09000022,E09000022,3,202,6,30,0,-1,-1,-1,0,5,1,1,1,0,0,1,1,2,E01003180
2.01801E+12,2018,10127661,533150,171600,-0.086131,51.427771,1,3,1,1,17-08-2018,6,10:50,8,E09000028,E09000028,3,2199,6,20,1,4,5,0,0,1,1,1,1,0,0,1,2,2,E01003067
2.01801E+12,2018,10127665,518650,181160,-0.29139,51.516912,1,3,2,1,17-08-2018,6,22:15,27,E09000009,E09000009,3,406,6,30,6,2,5,0,0,4,4,1,1,0,0,1,1,2,E01001275
2.01801E+12,2018,10127669,527480,171450,-0.167697,51.427726,1,3,2,1,17-08-2018,6,23:25,10,E09000032,E09000032,3,217,6,30,6,2,3,24,0,4,4,1,1,0,0,1,1,2,E01004525
2.01801E+12,2018,10127671,529390,186800,-0.134615,51.565243,1,3,1,1,17-08-2018,6,22:40,3,E09000019,E09000019,3,400,3,20,3,2,3,1,2,4,4,1,1,0,0,1,1,2,E01002770
2.01801E+12,2018,10127678,527490,173130,-0.166949,51.442822,1,3,2,1,17-08-2018,6,06:25,10,E09000032,E09000032,3,214,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004543
2.01801E+12,2018,10127679,528950,187650,-0.140648,51.572982,1,2,1,1,18-08-2018,7,01:34,31,E09000014,E09000014,3,1,6,20,3,4,6,0,0,4,4,1,1,0,0,1,1,2,E01002009
2.01801E+12,2018,10127680,524660,182860,-0.204216,51.530898,1,2,2,1,18-08-2018,7,00:10,1,E09000033,E09000033,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004722
2.01801E+12,2018,10127682,513650,176820,-0.364815,51.478931,1,2,2,3,17-08-2018,6,23:05,25,E09000018,E09000018,3,4,3,40,6,2,3,3005,0,5,4,1,1,0,0,1,1,2,E01002629
2.01801E+12,2018,10127685,535170,182770,-0.052822,51.527672,1,3,2,3,18-08-2018,7,03:40,5,E09000030,E09000030,4,135,3,20,9,4,6,0,0,1,4,1,1,0,0,1,1,2,E01004259
2.01801E+12,2018,10127691,524590,183080,-0.205147,51.53289,1,3,2,1,17-08-2018,6,22:00,28,E09000005,E09000005,4,413,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,2,E01004723
2.01801E+12,2018,10127701,535100,179550,-0.055064,51.498753,1,3,2,1,18-08-2018,7,07:10,8,E09000028,E09000028,3,200,1,20,1,4,3,101,0,1,1,1,1,0,0,1,1,2,E01004033
2.01801E+12,2018,10127711,523850,181170,-0.216481,51.515887,1,3,2,1,18-08-2018,7,08:40,12,E09000020,E09000020,3,40,3,40,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01002877
2.01801E+12,2018,10127719,533700,178670,-0.075554,51.491178,1,3,3,1,17-08-2018,6,13:30,8,E09000028,E09000028,4,203,6,20,3,2,4,203,0,5,1,1,1,0,0,1,1,2,E01003980
2.01801E+12,2018,10127720,533230,182380,-0.080919,51.524629,1,3,2,1,16-08-2018,5,15:06,4,E09000012,E09000012,6,0,9,20,9,2,6,0,9,5,1,8,1,0,0,1,2,2,E01033708
2.01801E+12,2018,10127725,534280,176750,-0.067934,51.473786,1,3,2,2,18-08-2018,7,10:05,8,E09000028,E09000028,3,202,6,30,3,2,6,0,0,0,1,1,1,0,0,1,1,2,E01004067
2.01801E+12,2018,10127734,520980,183350,-0.257074,51.536101,1,3,2,1,17-08-2018,6,07:25,28,E09000005,E09000005,4,4492,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01000600
2.01801E+12,2018,10127735,510700,178890,-0.40663,51.498121,1,3,2,2,18-08-2018,7,12:00,25,E09000018,E09000018,5,0,3,40,6,2,6,0,0,0,1,1,1,0,0,1,1,2,E01002637
2.01801E+12,2018,10127737,535810,187510,-0.041774,51.570114,1,3,1,1,18-08-2018,7,13:00,13,E09000031,E09000031,6,0,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01004422
2.01801E+12,2018,10127739,523030,186750,-0.226343,51.566215,1,3,2,1,18-08-2018,7,12:44,28,E09000005,E09000005,3,5,3,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01000497
2.01801E+12,2018,10127745,528650,179420,-0.14798,51.499088,1,3,2,1,18-08-2018,7,14:30,1,E09000033,E09000033,6,0,3,30,9,4,3,302,0,0,1,1,1,0,0,1,1,2,E01004690
2.01801E+12,2018,10127752,534920,180920,-0.057131,51.511107,1,3,2,1,17-08-2018,6,06:55,5,E09000030,E09000030,4,126,6,30,3,9,6,0,0,1,1,1,1,0,0,1,2,2,E01004301
2.01801E+12,2018,10127761,535550,175870,-0.049997,51.465575,1,2,3,1,18-08-2018,7,16:20,8,E09000028,E09000028,5,0,6,20,0,-1,-1,-1,0,0,1,1,1,0,2,1,1,2,E01004002
2.01801E+12,2018,10127763,527660,181890,-0.161341,51.521511,1,3,1,1,18-08-2018,7,14:51,1,E09000033,E09000033,3,501,6,30,3,2,6,0,2,4,1,1,1,0,0,1,1,2,E01004662
2.01801E+12,2018,10127765,524860,178930,-0.202725,51.495534,1,3,2,1,18-08-2018,7,18:23,12,E09000020,E09000020,4,314,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01002817
2.01801E+12,2018,10127773,531730,170990,-0.106771,51.422621,1,3,2,1,18-08-2018,7,17:55,9,E09000022,E09000022,3,214,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01001084
2.01801E+12,2018,10127775,530890,175830,-0.117057,51.466312,1,3,2,1,18-08-2018,7,17:35,9,E09000022,E09000022,3,203,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003053
2.01801E+12,2018,10127779,524880,181890,-0.20139,51.522131,1,3,2,1,16-08-2018,5,17:50,1,E09000033,E09000033,3,4207,6,30,3,4,5,0,0,8,1,1,1,0,0,1,1,2,E01004755
2.01801E+12,2018,10127799,534950,182950,-0.055922,51.529342,1,3,2,1,18-08-2018,7,16:29,5,E09000030,E09000030,3,107,3,30,3,2,4,118,0,5,1,1,1,0,0,1,1,2,E01004203
2.01801E+12,2018,10127803,511530,180670,-0.394115,51.513957,1,3,2,1,18-08-2018,7,00:20,26,E09000017,E09000017,3,4020,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002505
2.01801E+12,2018,10127805,515380,180170,-0.33882,51.50869,1,3,1,1,18-08-2018,7,22:30,27,E09000009,E09000009,3,4020,6,30,0,-1,-1,-1,0,5,4,1,1,0,0,1,1,2,E01001252
2.01801E+12,2018,10127806,534010,185740,-0.068404,51.554638,1,3,1,1,19-08-2018,1,23:05,4,E09000012,E09000012,5,0,6,20,7,2,5,0,0,5,4,1,1,0,0,1,1,2,E01001833
2.01801E+12,2018,10127814,524870,181950,-0.201512,51.522673,1,3,2,1,19-08-2018,1,00:20,1,E09000033,E09000033,3,4207,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004755
2.01801E+12,2018,10127817,533400,187900,-0.076379,51.574193,1,3,2,1,18-08-2018,7,22:50,4,E09000012,E09000012,3,107,6,20,9,4,6,0,2,1,4,1,1,0,0,1,1,2,E01001809
2.01801E+12,2018,10127820,533260,176490,-0.08271,51.471691,1,3,2,1,17-08-2018,6,21:15,8,E09000028,E09000028,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003915
2.01801E+12,2018,10127825,532680,178210,-0.09041,51.487284,1,3,1,1,18-08-2018,7,11:00,8,E09000028,E09000028,6,0,9,30,99,9,6,0,0,0,1,1,1,0,0,1,2,2,E01003973
2.01801E+12,2018,10127829,533390,182560,-0.078546,51.526208,1,2,1,1,19-08-2018,1,03:11,4,E09000012,E09000012,6,0,2,20,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01033708
2.01801E+12,2018,10127830,528350,175730,-0.153639,51.465995,1,3,2,1,18-08-2018,7,23:43,10,E09000032,E09000032,3,3036,6,30,5,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004591
2.01801E+12,2018,10127831,531040,180130,-0.113305,51.504921,1,3,2,1,19-08-2018,1,04:35,9,E09000022,E09000022,3,3200,1,20,1,4,3,301,0,4,4,1,1,0,0,1,1,2,E01003016
2.01801E+12,2018,10127836,511210,173130,-0.401096,51.446249,1,2,2,1,03-08-2018,6,06:30,25,E09000018,E09000018,3,312,3,30,0,-1,-1,-1,0,4,1,1,1,0,0,1,1,2,E01002611
2.01801E+12,2018,10127849,528470,178800,-0.150798,51.493557,1,3,2,1,19-08-2018,1,08:30,1,E09000033,E09000033,6,0,2,30,3,2,6,0,0,5,1,1,1,0,0,1,1,2,E01004687
2.01801E+12,2018,10127871,537080,183350,-0.025079,51.532424,1,3,2,1,18-08-2018,7,13:04,5,E09000030,E09000030,4,142,6,20,9,1,4,142,0,1,1,1,1,0,0,1,1,2,E01004224
2.01801E+12,2018,10127885,522370,181130,-0.237814,51.51585,1,3,1,1,18-08-2018,7,18:30,11,E09000013,E09000013,5,0,6,20,3,9,6,0,0,8,1,1,1,0,0,1,2,2,E01001876
2.01801E+12,2018,10127899,526350,184090,-0.179424,51.541576,1,3,1,1,19-08-2018,1,18:45,2,E09000007,E09000007,4,509,1,20,1,4,4,509,0,1,1,1,1,0,0,1,1,2,E01000934
2.01801E+12,2018,10127903,526130,177620,-0.184908,51.483479,1,3,2,1,19-08-2018,1,14:45,12,E09000020,E09000020,3,308,3,30,9,2,3,3220,0,0,1,1,1,0,0,1,1,2,E01002912
2.01801E+12,2018,10127907,537670,174930,-0.019862,51.456617,1,2,2,1,19-08-2018,1,17:50,7,E09000023,E09000023,4,236,6,20,3,4,6,0,2,4,1,1,1,0,0,1,1,2,E01003274
2.01801E+12,2018,10127912,511720,181980,-0.390963,51.525693,1,3,2,1,17-08-2018,6,15:25,26,E09000017,E09000017,3,312,1,30,1,4,5,0,0,0,1,1,1,0,0,1,2,2,E01002545
2.01801E+12,2018,10127917,531080,174790,-0.114708,51.456922,1,3,1,1,19-08-2018,1,16:40,9,E09000022,E09000022,6,0,6,20,3,4,3,204,0,0,1,1,1,0,0,1,1,2,E01003176
2.01801E+12,2018,10127926,537040,188470,-0.023663,51.578443,1,3,2,1,19-08-2018,1,16:17,13,E09000031,E09000031,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004445
2.01801E+12,2018,10127933,531900,172180,-0.103885,51.433276,1,3,2,1,19-08-2018,1,16:55,9,E09000022,E09000022,3,215,6,30,3,2,3,215,0,0,1,1,1,0,0,1,1,2,E01003081
2.01801E+12,2018,10127934,510250,181740,-0.41222,51.523825,1,3,2,1,19-08-2018,1,19:25,26,E09000017,E09000017,6,0,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002398
2.01801E+12,2018,10127935,531450,184350,-0.105827,51.542749,1,3,1,1,19-08-2018,1,18:00,3,E09000019,E09000019,5,0,6,20,0,-1,-1,-1,0,0,1,1,1,0,0,1,2,2,E01002792
2.01801E+12,2018,10127945,528100,181400,-0.155181,51.517007,1,3,1,1,19-08-2018,1,22:10,1,E09000033,E09000033,3,41,2,30,6,2,6,0,0,5,4,1,1,0,0,1,1,2,E01004714
2.01801E+12,2018,10127948,532160,182870,-0.09615,51.529283,1,3,4,2,19-08-2018,1,22:00,3,E09000019,E09000019,3,501,6,20,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01002702
2.01801E+12,2018,10127962,531000,187240,-0.111237,51.568825,1,3,2,1,19-08-2018,1,12:44,31,E09000014,E09000014,3,1201,3,20,9,4,5,0,0,1,1,1,1,0,0,1,1,2,E01002805
2.01801E+12,2018,10127968,532780,172690,-0.091042,51.437654,1,3,2,1,20-08-2018,2,07:03,8,E09000028,E09000028,3,2199,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003951
2.01801E+12,2018,10127972,522030,186990,-0.24068,51.568589,1,3,2,1,19-08-2018,1,22:30,28,E09000005,E09000005,3,406,3,40,3,9,6,0,0,0,4,1,1,0,0,1,2,2,E01000498
2.01801E+12,2018,10127975,532410,177730,-0.094476,51.483034,1,3,2,1,20-08-2018,2,08:20,8,E09000028,E09000028,3,215,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003969
2.01801E+12,2018,10127992,532010,179060,-0.099737,51.495079,1,3,2,1,20-08-2018,2,07:05,8,E09000028,E09000028,3,201,1,30,1,2,3,201,0,5,1,1,1,0,0,1,2,2,E01032720
2.01801E+12,2018,10127998,519980,184210,-0.271193,51.544043,1,3,2,1,20-08-2018,2,07:41,28,E09000005,E09000005,6,0,2,30,3,4,6,0,0,5,1,1,1,0,0,1,1,2,E01000605
2.01801E+12,2018,10128000,529010,181230,-0.142135,51.515273,1,3,1,1,19-08-2018,1,17:00,1,E09000033,E09000033,3,4201,6,30,6,2,3,40,0,4,1,9,9,9,9,1,2,2,E01033595
2.01801E+12,2018,10128001,517980,182700,-0.300526,51.530893,1,3,2,1,20-08-2018,2,06:44,27,E09000009,E09000009,3,40,7,30,5,4,6,0,0,0,1,1,1,0,0,1,2,2,E01001277
2.01801E+12,2018,10128002,528920,181510,-0.143329,51.51781,1,3,1,1,20-08-2018,2,11:44,1,E09000033,E09000033,3,4201,6,30,3,9,3,4201,0,1,1,1,1,0,0,1,2,2,E01004765
2.01801E+12,2018,10128004,529530,186770,-0.132608,51.564941,1,3,2,1,20-08-2018,2,09:20,3,E09000019,E09000019,6,0,3,30,3,9,6,0,9,9,1,1,1,0,0,1,2,2,E01002772
2.01801E+12,2018,10128006,512390,184950,-0.380362,51.552254,1,3,1,1,20-08-2018,2,11:50,27,E09000009,E09000009,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001317
2.01801E+12,2018,10128015,521270,172170,-0.256731,51.435558,1,3,1,1,20-08-2018,2,10:20,23,E09000021,E09000021,3,308,3,50,7,2,3,3,0,5,1,1,1,0,0,1,1,2,E01002955
2.01801E+12,2018,10128018,519000,175670,-0.288197,51.467496,1,2,2,1,19-08-2018,1,19:30,24,E09000027,E09000027,3,316,1,30,1,4,4,353,0,1,1,1,1,0,0,1,2,2,E01003862
2.01801E+12,2018,10128020,508580,181490,-0.436359,51.521901,1,3,2,1,19-08-2018,1,16:53,26,E09000017,E09000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002402
2.01801E+12,2018,10128024,534180,181950,-0.067397,51.52054,1,3,2,1,19-08-2018,1,14:25,5,E09000030,E09000030,6,0,6,20,6,9,6,0,0,0,1,8,9,0,0,1,2,2,E01004308
2.01801E+12,2018,10128038,527580,172960,-0.165716,51.441274,1,3,1,1,20-08-2018,2,14:10,10,E09000032,E09000032,3,214,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004626
2.01801E+12,2018,10128041,530230,177880,-0.125799,51.484887,1,2,1,1,20-08-2018,2,13:10,9,E09000022,E09000022,3,3036,3,30,0,-1,-1,-1,0,5,1,1,1,0,0,1,1,2,E01033208
2.01801E+12,2018,10128044,530320,177500,-0.124643,51.481452,1,3,2,3,20-08-2018,2,09:56,9,E09000022,E09000022,3,203,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01033207
2.01801E+12,2018,10128049,536820,186670,-0.027536,51.562321,1,3,2,1,16-08-2018,5,18:45,13,E09000031,E09000031,6,0,6,60,6,2,6,0,9,5,1,1,1,0,0,1,2,2,E01004434
2.01801E+12,2018,10128072,512230,179230,-0.384489,51.500875,1,2,1,1,20-08-2018,2,14:18,27,E09000009,E09000009,6,0,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01001367
2.01801E+12,2018,10128081,528380,185170,-0.149773,51.550825,1,2,2,1,07-08-2018,3,08:30,2,E09000007,E09000007,5,0,6,20,3,4,6,0,9,9,1,1,1,0,0,1,2,2,E01000891
2.01801E+12,2018,10128082,526360,172010,-0.183599,51.433009,1,3,2,1,20-08-2018,2,17:52,10,E09000032,E09000032,3,217,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01004492
2.01801E+12,2018,10128085,519010,180370,-0.286471,51.509736,1,3,2,1,20-08-2018,2,19:25,27,E09000009,E09000009,3,4020,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001352
2.01801E+12,2018,10128088,537710,173720,-0.019757,51.445733,1,2,1,1,20-08-2018,2,18:15,7,E09000023,E09000023,3,21,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,2,E01003318
2.01801E+12,2018,10128092,525160,182030,-0.197306,51.523328,1,3,2,2,20-08-2018,2,15:10,1,E09000033,E09000033,3,404,3,30,3,2,6,0,0,0,1,1,1,0,0,1,1,2,E01004755
2.01801E+12,2018,10128113,524020,171100,-0.217563,51.425347,1,3,2,1,20-08-2018,2,21:15,22,E09000024,E09000024,3,219,1,30,1,9,6,0,0,9,4,1,1,0,0,1,2,2,E01003461
2.01801E+12,2018,10128117,513080,180340,-0.371893,51.510683,1,3,2,1,20-08-2018,2,21:55,27,E09000009,E09000009,3,4020,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001361
2.01801E+12,2018,10128120,538330,181070,-0.007964,51.511631,1,3,2,1,20-08-2018,2,22:51,5,E09000030,E09000030,3,102,3,30,7,2,3,13,0,5,4,1,1,0,0,1,1,2,E01004247
2.01801E+12,2018,10128121,525050,187870,-0.196817,51.575837,1,2,2,1,21-08-2018,3,03:05,30,E09000003,E09000003,3,598,6,30,6,2,5,0,0,0,4,1,1,0,0,1,1,2,E01000144
2.01801E+12,2018,10128123,537460,182540,-0.01992,51.525053,1,2,2,1,21-08-2018,3,03:35,5,E09000030,E09000030,5,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004267
2.01801E+12,2018,10128138,528690,180950,-0.146846,51.512829,1,3,1,1,19-06-2018,3,18:55,1,E09000033,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,2,E01033595
2.01801E+12,2018,10128141,507900,182290,-0.445911,51.529222,1,3,1,1,20-08-2018,2,07:50,26,E09000017,E09000017,3,4020,6,40,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01002410
2.01801E+12,2018,10128143,521420,177920,-0.252603,51.487205,1,2,2,1,21-08-2018,3,09:00,25,E09000018,E09000018,3,4,1,40,1,2,3,316,0,0,1,1,1,0,0,1,1,2,E01002569
2.01801E+12,2018,10128147,536910,171720,-0.032034,51.427954,1,3,2,2,30-07-2018,2,20:48,7,E09000023,E09000023,3,2218,6,30,3,4,6,0,0,5,1,1,1,0,0,1,2,2,E01003193
2.01801E+12,2018,10128148,524720,180250,-0.204275,51.507428,1,3,2,1,21-08-2018,3,09:14,12,E09000020,E09000020,3,402,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002868
2.01801E+12,2018,10128149,527250,179160,-0.168232,51.497068,1,3,2,1,21-08-2018,3,07:50,12,E09000020,E09000020,3,4,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002819
2.01801E+12,2018,10128158,537830,171550,-0.018875,51.426204,1,3,2,1,20-08-2018,2,17:34,7,E09000023,E09000023,3,2218,6,30,6,2,3,2218,0,5,1,1,1,0,0,1,2,2,E01003192
2.01801E+12,2018,10128161,511660,180620,-0.392258,51.513482,1,3,2,3,21-08-2018,3,10:03,26,E09000017,E09000017,3,4020,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002547
2.01801E+12,2018,10128167,537800,188140,-0.012831,51.575293,1,3,2,1,21-08-2018,3,10:44,13,E09000031,E09000031,3,104,9,30,6,9,3,112,9,1,1,8,1,0,0,1,2,2,E01004420
2.01801E+12,2018,10128176,535980,187490,-0.03933,51.569893,1,3,2,1,21-08-2018,3,08:43,13,E09000031,E09000031,6,0,3,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004422
2.01801E+12,2018,10128179,534950,184400,-0.055367,51.542372,1,3,2,1,09-08-2018,5,14:15,4,E09000012,E09000012,3,107,9,20,99,9,6,0,9,9,1,2,9,0,9,1,2,2,E01033704
2.01801E+12,2018,10128183,533480,184160,-0.076643,51.540565,1,3,2,1,21-08-2018,3,10:25,4,E09000012,E09000012,3,10,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,2,E01001750
2.01801E+12,2018,10128185,511680,183100,-0.391185,51.535768,1,3,1,1,11-08-2018,7,06:40,27,E09000009,E09000009,3,312,1,30,1,4,3,312,0,0,1,1,1,0,9,1,2,2,E01001328
2.01801E+12,2018,10128189,530550,181410,-0.119887,51.516537,1,3,1,1,21-08-2018,3,13:13,2,E09000007,E09000007,3,4200,6,20,6,2,4,402,0,0,1,1,1,0,0,1,1,2,E01000918
